batting_team,bowling_team,city,runs_y,result_first_innings
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
Northern Districts,Central Districts,New Plymouth,123,1
